sheep count; dog count; collection time; herding time
30; 1; 186.729; 239.3808
30; 1; 189.8237; 243.0393
30; 1; 149.7832; 207.9058
30; 1; 150.7862; 198.7883
30; 1; 203.3343; 246.3111
30; 1; 148.4142; 203.145
30; 1; 239.0852; 326.5166
30; 1; 177.2814; 246.9061
30; 1; 161.9122; 235.7797
30; 1; 241.9886; 279.9165
30; 1; 169.6793; 234.402
