sheep count; dog count; collection time; herding time
2; 1; 39.05273; 81.10552
2; 1; 27.51238; 46.17982
2; 1; 40.03615; 55.89597
2; 1; 19.17286; 46.93536
2; 1; 12.95349; 51.27053
2; 1; 24.31631; 74.69117
2; 1; 38.1947; 67.03476
2; 1; 11.17913; 52.57754
2; 1; 32.99122; 69.49006
2; 1; 26.29148; 73.10481
2; 1; 49.01962; 80.16768
