sheep count; dog count; collection time; herding time
80; 1; 133.0544; 212.1453
80; 1; 148.4529; 234.8197
80; 1; 213.0265; 904.2794
80; 1; 150.3282; 310.742
80; 1; 115.854; 468.5287
80; 1; 127.455; 213.0331
80; 1; 133.9288; 227.5239
80; 1; 134.3458; 370.1166
80; 1; 161.6766; 627.9518
80; 1; 243.253; 402.7653
80; 1; 189.3469; 275.216
