sheep count; dog count; collection time; herding time
110; 1; 199.2021; 504.5849
110; 1; 207.5041; 366.5542
110; 1; 196.6673; 286.9221
110; 1; 438.5129; 639.5749
110; 1; 170.5717; 292.6706
110; 1; 210.1856; 312.2646
110; 1; 304.122; 377.1413
110; 1; 178.9971; 300.022
110; 1; 120.8976; 226.5724
110; 1; 177.772; 250.011
