sheep count; dog count; collection time; herding time
10; 1; 70.46396; 83.27697
10; 1; 69.51919; 83.18326
10; 1; 100.7355; 151.6464
10; 1; 68.99878; 138.331
10; 1; 78.1265; 136.6122
10; 1; 45.19566; 96.57065
10; 1; 71.16869; 81.73013
10; 1; 68.57088; 137.0266
10; 1; 63.68659; 127.26
10; 1; 74.67484; 90.80928
