sheep count; dog count; collection time; herding time
100; 1; 52.6098; 117.6487
100; 1; 55.76666; 121.8606
100; 1; 41.33021; 129.993
100; 1; 43.1515; 109.9488
100; 1; 60.82556; 161.9305
100; 1; 52.64042; 156.6044
100; 1; 52.41887; 127.6255
100; 1; 56.3586; 110.9827
100; 1; 55.42228; 207.7814
100; 1; 43.14195; 93.32065
100; 1; 53.81021; 208.7579
100; 1; 40.18101; 225.4806
100; 1; 57.93573; 122.6889
100; 1; 47.65753; 93.01599
100; 1; 50.36043; 121.2012
100; 1; 55.10657; 249.4154
