sheep count; dog count; collection time; herding time
100; 1; 71.34679; 113.5925
100; 1; 79.45184; 131.0613
100; 1; 73.9511; 120.1014
100; 1; 71.8785; 120.6173
100; 1; 97.21309; 165.0459
100; 1; 57.65955; 129.8522
100; 1; 96.51051; 135.5926
100; 1; 82.34943; 133.8756
100; 1; 54.81742; 116.9184
100; 1; 59.89875; 118.6704
100; 1; 53.95958; 131.5839
