sheep count; dog count; collection time; herding time
120; 1; 213.7158; 505.5016
120; 1; 155.4817; 297.9011
120; 1; 319.5013; 411.5576
120; 1; 227.9883; 435.3475
120; 1; 161.4166; 466.7987
120; 1; /; /
120; 1; 89.94082; 296.847
120; 1; 211.7713; 280.465
120; 1; 196.7816; 320.9675
120; 1; 200.0123; 356.2032
120; 1; /; /
