sheep count; dog count; collection time; herding time
50; 1; 211.3869; 272.5014
50; 1; 130.2421; 217.623
50; 1; 258.0302; 284.1153
50; 1; 273.1215; 368.822
50; 1; 212.4852; 266.1526
50; 1; 191.6743; 268.3532
50; 1; 250.3701; 321.2976
50; 1; 294.0826; 351.7313
50; 1; 113.899; 182.8822
50; 1; 216.7527; 296.4851
50; 1; 187.5601; 267.2271
