sheep count; dog count; collection time; herding time
1; 1; 0.02; 46.47274
1; 1; 0.0222723; 44.64371
1; 1; 0.0328109; 38.60926
1; 1; 0.0252044; 58.50892
1; 1; 0.0277473; 48.77332
1; 1; 0.0310935; 32.03119
1; 1; 0.0309046; 49.75769
1; 1; 0.0291876; 45.49028
1; 1; 0.0639446; 46.87217
1; 1; 0.0198891; 48.45915
