sheep count; dog count; collection time; herding time
2; 1; 22.9268; 51.22749
2; 1; 36.62242; 49.35756
2; 1; 45.2812; 59.11916
2; 1; 21.07695; 41.34739
2; 1; 19.77847; 40.34905
2; 1; 17.30875; 35.26242
2; 1; 18.17265; 49.76296
2; 1; 18.17265; 58.31885
2; 1; 18.17265; 83.90109
2; 1; 18.17265; 118.5159
2; 1; 11.08675; 62.42406
