sheep count; dog count; collection time; herding time
70; 1; 77.09261; 116.6166
70; 1; 68.41001; 130.8614
70; 1; 72.37209; 123.2612
70; 1; 75.97633; 139.3189
70; 1; 64.39268; 96.11491
70; 1; 92.65368; 145.6373
70; 1; 77.35313; 159.0423
70; 1; 68.51067; 134.7236
70; 1; 52.6268; 85.595
70; 1; 94.78091; 122.247
70; 1; 77.38881; 130.7276
