sheep count; dog count; collection time; herding time
60; 1; 202.293; 276.2141
60; 1; 234.3981; 296.3778
60; 1; 195.4166; 258.7179
60; 1; 185.7805; 247.9005
60; 1; /; /
60; 1; 277.8211; 337.5813
60; 1; 165.7623; 265.762
60; 1; 278.9316; 361.0344
60; 1; 268.707; 293.0416
60; 1; 220.4688; 267.8451
60; 1; 176.5746; 220.2124
