sheep count; dog count; collection time; herding time
60; 1; 179.8532; 269.1926
60; 1; 271.3322; 459.6443
60; 1; 151.5803; 222.6723
60; 1; 594.3053; 628.0317
60; 1; 194.5982; 288.2982
60; 1; 201.5705; 247.1444
60; 1; 142.4428; 235.7297
60; 1; 142.2843; 384.7305
60; 1; 179.2717; 500.2603
60; 1; 258.8132; 308.2555
60; 1; 177.0451; 240.7158
