sheep count; dog count; collection time; herding time
1; 2; 0.02; 43.4628
1; 2; 0.0420063; 44.37547
1; 2; 0.025221; 78.19679
1; 2; 0.023547; 48.66222
1; 2; 0.0263345; 28.73393
1; 2; 0.0430373; 44.10436
1; 2; 0.0205232; 38.6692
1; 2; 0.0214157; 32.09645
1; 2; 0.021801; 31.47562
1; 2; 0.026379; 46.55233
