sheep count; dog count; collection time; herding time
50; 1; 82.92458; 114.0636
50; 1; 86.7915; 133.856
50; 1; 84.42113; 174.7504
50; 1; 57.75203; 82.43807
50; 1; 69.03181; 112.488
50; 1; 84.42128; 114.6764
50; 1; 124.411; 178.2736
50; 1; 68.8608; 133.1019
50; 1; 82.95406; 120.6044
50; 1; 84.43587; 160.9795
50; 1; 91.05458; 111.0622
