sheep count; dog count; collection time; herding time
110; 1; 426.4486; 525.6201
110; 1; 170.7278; 694.4557
110; 1; 132.7011; 237.076
110; 1; 184.8585; 474.0709
110; 1; 202.3706; 349.6936
110; 1; 722.1899; 738.1758
110; 1; 150.1773; 255.9997
110; 1; 198.8891; 477.4719
110; 1; 147.884; 531.1901
110; 1; 166.4266; 303.2928
110; 1; 187.859; 348.1993
