sheep count; dog count; collection time; herding time
40; 1; 136.6828; 201.8047
40; 1; 182.7063; 215.1521
40; 1; 488.3068; 521.5524
40; 1; 296.431; 317.0595
40; 1; 177.9671; 244.5437
40; 1; 177.9671; 453.0384
40; 1; 179.976; 252.8653
40; 1; 179.976; 305.3447
40; 1; 195.829; 277.7057
40; 1; 195.829; 996.6036
40; 1; 193.3215; 269.4987
