sheep count; dog count; collection time; herding time
3; 1; 33.51822; 67.27908
3; 1; 33.51822; 126.9952
3; 1; 20.57544; 48.37244
3; 1; 20.57544; 169.6479
3; 1; 20.57544; 97.30885
3; 1; 20.57544; 134.3474
3; 1; 20.57544; 138.5103
3; 1; 20.57544; 186.6907
3; 1; 20.57544; 107.3857
3; 1; 20.57544; 144.3426
