sheep count; dog count; collection time; herding time
10; 1; 88.6576; 115.9451
10; 1; 70.04929; 121.9599
10; 1; 144.4696; 202.3907
10; 1; 125.0667; 157.9473
10; 1; 93.70924; 147.7054
10; 1; 95.87536; 157.1279
10; 1; 98.10748; 151.4848
10; 1; 102.9554; 133.6659
10; 1; 127.492; 199.8205
10; 1; 92.89567; 146.4733
