sheep count; dog count; collection time; herding time
90; 1; 172.0333; 373.6675
90; 1; 246.9723; 353.7822
90; 1; 185.9944; 468.3315
90; 1; 134.3315; 233.0903
90; 1; 137.5742; 236.0945
90; 1; 169.1887; 474.2402
90; 1; 148.1104; 255.3629
90; 1; 198.2384; 306.644
90; 1; 177.0466; 281.5299
90; 1; 246.6939; 329.9873
90; 1; /; /
