sheep count; dog count; collection time; herding time
100; 1; 188.6325; 306.748
100; 1; 193.9603; 317.6743
100; 1; 119.0257; 265.3308
100; 1; 231.2235; 378.8116
100; 1; 132.9485; 767.0462
100; 1; 253.3581; 867.8148
100; 1; 152.3788; 501.7161
100; 1; 128.593; 260.6704
100; 1; 178.8591; 960.393
100; 1; 201.0331; 323.3114
