sheep count; dog count; collection time; herding time
1; 1; 0.02; 52.56586
1; 1; 0.0193167; 42.15836
1; 1; 0.0173178; 43.62218
1; 1; 0.0159305; 42.6042
1; 1; 0.0139243; 34.47693
1; 1; 0.0206374; 40.03392
1; 1; 0.0262376; 46.78705
1; 1; 0.1912656; 32.04194
1; 1; 0.0253325; 26.68505
1; 1; 0.0182531; 54.96313
