sheep count; dog count; collection time; herding time
190; 1; 39.80433; 111.1258
190; 1; 26.33001; 114.1111
190; 1; 39.08166; 119.3728
190; 1; 28.76585; 86.90739
190; 1; 40.74072; 109.345
190; 1; 38.07702; 116.6647
190; 1; 37.36404; 123.4464
190; 1; 24.37123; 104.1025
190; 1; 24.27522; 168.0213
190; 1; 37.14148; 109.9389
190; 1; 38.53524; 119.7614
