sheep count; dog count; collection time; herding time
140; 1; 250.8441; 490.5392
140; 1; 327.7234; 551.1759
140; 1; 147.1518; 303.3558
140; 1; /; /
140; 1; /; /
140; 1; 308.7989; 845.9126
140; 1; 182.1946; 437.002
140; 1; 244.0208; 409.5879
140; 1; 240.604; 434.6128
140; 1; 273.1012; 575.2439
140; 1; 175.6829; 460.5529
