sheep count; dog count; collection time; herding time
90; 1; 48.73334; 94.99535
90; 1; 64.5658; 138.1761
90; 1; 51.55876; 119.4062
90; 1; 75.93385; 114.2396
90; 1; 44.17812; 92.41557
90; 1; 59.99179; 96.09412
90; 1; 50.85204; 121.2442
90; 1; 54.26767; 130.2718
90; 1; 61.09813; 126.2572
90; 1; 56.44146; 137.0434
90; 1; 69.82756; 154.4112
