sheep count; dog count; collection time; herding time
20; 1; 574.5549; 605.4294
20; 1; 438.9971; 516.9858
20; 1; 438.9971; 849.0161
20; 1; 115.5496; 166.9389
20; 1; 653.6616; 731.3226
20; 1; 205.9709; 236.1812
20; 1; 329.7661; 336.7186
20; 1; 805.4363; 814.0858
20; 1; 461.4877; 490.9254
20; 1; 138.2849; 185.8631
20; 1; 138.2849; 581.4335
20; 1; 149.7718; 190.0502
20; 1; 199.7169; 219.1214
