sheep count; dog count; collection time; herding time
20; 1; 140.3299; 200.3148
20; 1; 176.916; 238.8298
20; 1; 183.5431; 232.6642
20; 1; 355.5077; 390.3469
20; 1; 151.3569; 200.2327
20; 1; 171.8236; 192.7888
20; 1; 179.7899; 227.7047
20; 1; 175.6132; 238.4237
20; 1; 111.7225; 134.3929
20; 1; 232.0981; 294.7288
20; 1; 128.9067; 176.5459
